Rate: 50 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
       N,         N,         N,       N-m,       N-m,       N-m
-0.00033,  0.00070,  0.73798, -0.14687,  0.96802,  0.00010
 0.00083, -0.00176, -1.84491, -0.22725,  1.18878, -0.22031
 0.00066, -0.00141, -1.47595, -0.00347,  0.74268, -0.15738
 0.00116, -0.00246, -2.58289, -0.60049,  1.56012, -0.09467
 0.00066, -0.00141, -1.47595,  0.14512,  0.66827, -0.15738
 0.00017, -0.00035, -0.36899, -0.14947,  0.96698, -0.18866
 0.00033, -0.00070, -0.73798, -0.00174,  1.18988, -0.06297
-0.00050,  0.00106,  1.10699,  0.07690,  1.04279, -0.12558
 0.00083, -0.00176, -1.84491, -0.07864,  0.51917, -0.09457
 0.00083, -0.00176, -1.84491, -0.30156,  0.51917,  0.09404
 0.00017, -0.00035, -0.36899, -0.07517,  0.66931,  0.03138
 0.00000,  0.00000,  0.00000,  0.00000,  0.89282, -0.12573
 0.00033, -0.00070, -0.73798, -0.00174,  0.44574, -0.12585
 0.00050, -0.00106, -1.10699, -0.07691,  0.51984, -0.03159
 0.00033, -0.00070, -0.73798, -0.22464,  0.81778, -0.09441
 0.00000,  0.00000,  0.00000, -0.07430,  0.89282,  0.06287
-0.00050,  0.00106,  1.10699, -0.14600,  0.52188,  0.06302
 0.00033, -0.00070, -0.73798, -0.00174,  0.74335, -0.12585
 0.00968,  0.00570,  2.58386, -0.36787,  0.52237,  0.03613
 0.00066, -0.00141, -1.47595, -0.59787,  0.59387,  0.06266
-0.00017,  0.00035,  0.36899, -0.22205,  0.89325,  0.06292
-0.00017,  0.00035,  0.36899, -0.07344,  0.59561, -0.09425
 0.00017, -0.00035, -0.36899, -0.37238,  0.81815, -0.00005
-0.00066,  0.00141,  1.47595,  0.15205,  0.44785, -0.18840
 0.00066, -0.00141, -1.47595, -0.37497,  0.81708, -0.03164
 0.00017, -0.00035, -0.36899, -0.44670,  0.96698, -0.15723
 0.00000,  0.00000,  0.00000, -0.07430,  0.74402,  0.03143
 0.00017, -0.00035, -0.36899, -0.14947,  0.81815, -0.15723
 0.00050, -0.00106, -1.10699,  0.07169,  0.66864, -0.00016
-0.00033,  0.00070,  0.73798, -0.14687,  0.89362, -0.06276
 0.00017, -0.00035, -0.36899, -0.74390,  0.37167, -0.00005
-0.00033,  0.00070,  0.73798, -0.22118,  0.52155,  0.00010
